time,open,high,low,close,Volume
1341435600,1.252,1.2538,1.2363,1.2383,16127
1341522000,1.2384,1.2401,1.226,1.2282,13028
1341781320,1.2278,1.2324,1.2266,1.2315,11314
1341867600,1.2316,1.2333,1.2235,1.2251,11052
1341954000,1.2252,1.2296,1.2212,1.2244,12247
1342040400,1.2243,1.2246,1.2166,1.2208,12140
1342126800,1.2209,1.2256,1.2162,1.224,11137
1342386120,1.2257,1.2289,1.2175,1.2267,10251
1342472400,1.2266,1.2317,1.2189,1.2286,13134
1342558800,1.2287,1.2306,1.2217,1.2281,10615
1342645200,1.228,1.2324,1.2229,1.2275,14036
1342731600,1.2274,1.2283,1.2144,1.2157,11693
1342990920,1.2122,1.2144,1.2067,1.212,14924
1343077200,1.2121,1.2138,1.2042,1.2064,13930
1343163600,1.2065,1.217,1.2053,1.2148,15234
1343250000,1.2147,1.2329,1.2117,1.228,15742
1343336400,1.2279,1.2389,1.2241,1.23,17141
1343595720,1.2307,1.231,1.2225,1.2259,12457
1343682000,1.226,1.233,1.2249,1.2297,12869
1343768400,1.2296,1.2336,1.2218,1.2236,12708
1343854800,1.2235,1.2405,1.2133,1.2176,21058
1343941200,1.2177,1.2392,1.2166,1.238,14697
1344200520,1.2388,1.2443,1.2341,1.2395,12265
1344286800,1.2394,1.2441,1.2376,1.2393,11820
1344373200,1.2392,1.2402,1.2326,1.2371,10844
1344459600,1.237,1.2387,1.2267,1.2302,11905
1344546000,1.2301,1.2316,1.2241,1.2293,9312
1344805320,1.2286,1.2373,1.226,1.2334,9379
1344891600,1.2335,1.2385,1.2316,1.2321,10064
1344978000,1.232,1.2343,1.2264,1.2283,9452
1345064400,1.2284,1.2372,1.2256,1.2356,9725
1345150800,1.2355,1.2382,1.2288,1.2334,10004
1345410120,1.2339,1.2368,1.2295,1.235,9576
1345496400,1.2351,1.2487,1.2346,1.247,11864
1345582800,1.2469,1.2538,1.2431,1.2534,12775
1345669200,1.2533,1.2589,1.2524,1.2558,12437
1345755600,1.2557,1.2566,1.2481,1.2512,10955
1346014920,1.252,1.2535,1.249,1.2503,7894
1346101200,1.2502,1.2576,1.2465,1.2564,11123
1346187600,1.2565,1.2573,1.2518,1.2533,9935
1346274000,1.2532,1.2563,1.2487,1.2509,9432
1346360400,1.251,1.2637,1.2493,1.2577,13932
1346619720,1.2575,1.2611,1.256,1.2588,8104
1346706000,1.2587,1.2628,1.2555,1.2564,10335
1346792400,1.2563,1.2624,1.2501,1.2596,12172
1346878800,1.2595,1.2651,1.2561,1.2629,13017
1346965200,1.2628,1.2808,1.2626,1.2805,10665
1347224520,1.2798,1.2804,1.2755,1.2761,8101
1347310800,1.2762,1.2871,1.2759,1.2856,9079
1347397200,1.2855,1.2937,1.2815,1.2902,10706
1347483600,1.2901,1.3002,1.2857,1.2995,10688
1347570000,1.2994,1.3169,1.2984,1.3119,10857
1347829320,1.3115,1.3172,1.3083,1.3114,9198
1347915600,1.3115,1.3115,1.3029,1.3042,10519
1348002000,1.3043,1.3085,1.2993,1.3049,12449
1348088400,1.3048,1.3059,1.2919,1.2971,11027
1348174800,1.2972,1.3047,1.2956,1.2985,10451
1348434120,1.2975,1.298,1.2891,1.2931,8573
1348520400,1.2932,1.2971,1.2886,1.2899,9371
1348606800,1.29,1.2913,1.2835,1.2874,10212
1348693200,1.2875,1.2928,1.2829,1.2911,10420
1348779600,1.291,1.2959,1.2838,1.2852,10548
1349038920,1.2834,1.2938,1.2803,1.289,10191
1349125200,1.2889,1.2968,1.288,1.2918,8665
1349211600,1.2917,1.2937,1.2877,1.292,9412
1349298000,1.2919,1.3031,1.291,1.302,9583
1349384400,1.302,1.3071,1.2994,1.3028,8012
1349643720,1.302,1.302,1.2938,1.2967,6675
1349730000,1.2968,1.299,1.2859,1.2874,9103
1349816400,1.2875,1.2913,1.2835,1.2854,8653
1349902800,1.2853,1.2951,1.2826,1.2929,7771
1349989200,1.2928,1.2992,1.2922,1.2956,7938
1350248520,1.295,1.2979,1.2891,1.2952,8436
1350334800,1.2953,1.3099,1.2952,1.3097,10225
1350421200,1.3096,1.3139,1.3085,1.3113,10784
1350507600,1.3112,1.3129,1.3056,1.3074,12101
1350594000,1.3073,1.3077,1.3013,1.302,8463
1350853320,1.3028,1.3084,1.3016,1.3066,8645
1350939600,1.3065,1.3075,1.2952,1.2982,10438
1351026000,1.2983,1.2997,1.292,1.2965,11702
1351112400,1.2964,1.3023,1.2927,1.2938,9551
1351198800,1.2937,1.2956,1.2882,1.2935,9376
1351458120,1.2921,1.2936,1.2885,1.2906,5362
1351544400,1.2906,1.2983,1.2886,1.2961,5770
1351630800,1.2962,1.302,1.2946,1.2964,7272
1351717200,1.2965,1.2982,1.2924,1.2946,5748
1351803600,1.2945,1.2946,1.2821,1.2836,7870
1352066520,1.2823,1.2842,1.2767,1.2799,6720
1352152800,1.28,1.2826,1.2763,1.2805,7352
1352239200,1.2804,1.2876,1.2736,1.2756,11302
1352325600,1.2755,1.2776,1.2717,1.2741,8474
1352412000,1.2742,1.279,1.269,1.271,8828
1352671320,1.2721,1.2739,1.2697,1.2705,5300
1352757600,1.2706,1.2728,1.2661,1.2709,8887
1352844000,1.2708,1.2777,1.2703,1.2729,8399
1352930400,1.2728,1.2801,1.2717,1.2781,7245
1353016800,1.278,1.2784,1.269,1.2736,6999
1353276120,1.2759,1.2819,1.2746,1.2766,7712
1353362400,1.2767,1.2829,1.2765,1.2812,7478
1353448800,1.2811,1.2868,1.2736,1.2864,8349
1353535200,1.2862,1.2898,1.2834,1.2874,6918
1353621600,1.2873,1.299,1.2868,1.2976,6105
1353880920,1.2971,1.3007,1.2944,1.2988,7120
1353967200,1.2989,1.3008,1.2915,1.2937,7634
1354053600,1.2938,1.2961,1.288,1.295,8035
1354140000,1.2951,1.3013,1.2939,1.2971,6488
1354226400,1.297,1.3027,1.2968,1.3004,7311
1354485720,1.2996,1.3075,1.2993,1.3063,6927
1354572000,1.3062,1.3108,1.3046,1.3099,7167
1354658400,1.3098,1.3126,1.306,1.3072,7702
1354744800,1.3073,1.3086,1.295,1.2961,7772
1354831200,1.2962,1.2972,1.2877,1.293,6780
1355090520,1.2907,1.2946,1.2886,1.2937,6031
1355176800,1.2936,1.3014,1.2929,1.3011,6853
1355263200,1.301,1.3097,1.2995,1.3065,6650
1355349600,1.3066,1.31,1.3041,1.3076,6271
1355436000,1.3077,1.3172,1.3066,1.3156,6696
1355695320,1.3166,1.3178,1.3144,1.3161,5695
1355781600,1.316,1.3238,1.3156,1.3228,5853
1355868000,1.3227,1.3308,1.3189,1.3213,8198
1355954400,1.3214,1.3295,1.3203,1.3237,7322
1356040800,1.3238,1.3238,1.3158,1.3183,8068
1356300120,1.3179,1.3233,1.3171,1.3185,4532
1356472800,1.3179,1.3254,1.3177,1.3228,3799
1356559200,1.3229,1.3283,1.3201,1.3248,6482
1356645600,1.3247,1.3256,1.3166,1.3215,6163
1356904920,1.3227,1.3234,1.3172,1.3192,6745
1357077600,1.3197,1.3299,1.3156,1.3183,11297
1357164000,1.3184,1.3189,1.3022,1.3023,8211
1357250400,1.3024,1.3089,1.2997,1.308,8113
1357509720,1.3068,1.3128,1.3016,1.3123,8414
1357596000,1.3122,1.3139,1.3056,1.3082,8335
1357682400,1.3081,1.3095,1.3037,1.3053,8519
1357768800,1.3054,1.3279,1.3038,1.3272,9932
1357855200,1.3271,1.3365,1.3248,1.3336,9374
1358114520,1.3359,1.3403,1.3336,1.3377,9037
1358200800,1.3376,1.3393,1.3264,1.3309,12006
1358287200,1.3308,1.3324,1.3256,1.3284,10677
1358373600,1.3285,1.3387,1.327,1.3373,9239
1358460000,1.3374,1.3398,1.328,1.3321,10270
1358719320,1.3317,1.3332,1.33,1.3309,6182
1358805600,1.3308,1.3371,1.3267,1.3313,10254
1358892000,1.3312,1.3354,1.3264,1.3306,7030
1358978400,1.3305,1.3392,1.3286,1.3367,10277
1359064800,1.3368,1.3478,1.3349,1.3459,10579
1359324120,1.3463,1.3477,1.3424,1.3447,8112
1359410400,1.3446,1.3497,1.3414,1.3487,9389
1359496800,1.3488,1.3587,1.3482,1.3568,9184
1359583200,1.3567,1.3617,1.3541,1.3612,8942
1359669600,1.3611,1.371,1.3586,1.3655,10776
1359928920,1.3644,1.3648,1.3499,1.351,9077
1360015200,1.3511,1.3597,1.3458,1.3582,10632
1360101600,1.358,1.3596,1.3493,1.3521,10131
1360188000,1.3522,1.3577,1.337,1.3382,11909
1360274400,1.3384,1.3429,1.3353,1.3366,8513
1360533720,1.3365,1.3427,1.3357,1.3402,7846
1360620000,1.3401,1.3475,1.3364,1.3452,8049
1360706400,1.3451,1.352,1.3426,1.3444,7425
1360792800,1.3445,1.3455,1.3315,1.3349,8728
1360879200,1.335,1.3393,1.3306,1.3362,8914
1361138520,1.334,1.3379,1.3321,1.3348,6046
1361224800,1.3347,1.3396,1.3329,1.3395,7343
1361311200,1.3393,1.3434,1.3271,1.3272,8946
1361397600,1.3273,1.3289,1.3161,1.3192,9681
1361484000,1.3191,1.3245,1.3145,1.3187,7556
1361743320,1.3192,1.3318,1.3048,1.3066,13676
1361829600,1.3067,1.3122,1.3018,1.3067,14109
1361916000,1.3068,1.3161,1.3041,1.3155,12226
1362002400,1.3153,1.3158,1.3053,1.306,9628
1362088800,1.3061,1.3101,1.2966,1.3021,9361
1362348120,1.3014,1.304,1.2982,1.3035,6973
1362434400,1.3033,1.3075,1.301,1.3047,6864
1362520800,1.3048,1.307,1.2965,1.2978,7189
1362607200,1.2979,1.3118,1.2975,1.3107,10084
1362693600,1.3108,1.3134,1.2955,1.2998,9092
1362949320,1.2986,1.3053,1.2983,1.3032,6521
1363035600,1.3031,1.3074,1.2991,1.303,8091
1363122000,1.3029,1.3064,1.2923,1.2959,8043
1363208400,1.296,1.3032,1.2911,1.3012,8343
1363294800,1.3013,1.3107,1.3002,1.3075,7126
1363554120,1.289,1.2995,1.2882,1.2943,10254
1363640400,1.2942,1.2969,1.2844,1.2864,12105
1363726800,1.2865,1.2978,1.2863,1.2939,12651
1363813200,1.2938,1.2955,1.2879,1.2903,13067
1363899600,1.2904,1.301,1.2888,1.2989,11015
1364158920,1.3017,1.3048,1.283,1.2857,11112
1364245200,1.2858,1.2889,1.2828,1.286,8354
1364331600,1.2861,1.2867,1.2751,1.2774,8773
1364418000,1.2775,1.2844,1.2755,1.2813,8323
1364504400,1.2814,1.2836,1.2793,1.2817,3597
1364763720,1.2808,1.2867,1.2771,1.2847,3892
1364850000,1.2846,1.2877,1.2809,1.2825,6998
1364936400,1.2824,1.2864,1.279,1.2845,6845
1365022800,1.2844,1.2948,1.2746,1.2927,10317
1365109200,1.2928,1.3039,1.29,1.3009,9142
1365368520,1.3003,1.3037,1.2968,1.3018,6912
1365454800,1.3019,1.3103,1.3005,1.3083,8592
1365541200,1.3084,1.3121,1.3052,1.3066,7058
1365627600,1.3065,1.3138,1.3043,1.311,7656
1365714000,1.3111,1.3126,1.3036,1.3102,7785
1365973320,1.3105,1.3107,1.3021,1.305,10725
1366059600,1.3049,1.3201,1.3028,1.3178,10262
1366146000,1.3177,1.3199,1.3001,1.3032,10408
1366232400,1.3031,1.3096,1.3021,1.3057,9163
1366318800,1.3058,1.3128,1.3048,1.3059,7861
1366578120,1.3062,1.3083,1.3015,1.3066,7072
1366664400,1.3065,1.3083,1.2973,1.3001,9245
1366750800,1.3002,1.3034,1.2954,1.3015,8297
1366837200,1.3016,1.3093,1.2989,1.3007,8612
1366923600,1.3005,1.3047,1.299,1.3033,8159
1367182920,1.3043,1.3116,1.3031,1.3096,6286
1367269200,1.3095,1.3185,1.3054,1.3168,7336
1367355600,1.3169,1.3242,1.316,1.3179,6721
1367442000,1.3178,1.3218,1.3037,1.3063,9849
1367528400,1.3064,1.3159,1.3033,1.3117,8127
1367787720,1.3112,1.314,1.3053,1.3074,5289
1367874000,1.3073,1.3131,1.3068,1.3076,6115
1367960400,1.3075,1.3194,1.3071,1.316,7286
1368046800,1.3161,1.3177,1.301,1.3039,7955
1368133200,1.3036,1.305,1.2935,1.2984,10832
1368392520,1.2968,1.2999,1.2941,1.2979,8264
1368478800,1.298,1.3028,1.2912,1.2934,9934
1368565200,1.2933,1.2942,1.2843,1.2873,9286
1368651600,1.2874,1.2929,1.2846,1.2889,9054
1368738000,1.2888,1.2889,1.2796,1.2827,7769
1368997320,1.2828,1.2903,1.2819,1.2897,6430
1369083600,1.2895,1.2933,1.2841,1.2916,7875
1369170000,1.2915,1.2998,1.2833,1.2848,12171
1369256400,1.2847,1.2956,1.2821,1.2932,13589
1369342800,1.2931,1.2993,1.2904,1.2935,9804
1369602120,1.2939,1.2948,1.2915,1.293,4077
1369688400,1.2931,1.2949,1.2849,1.2854,8432
1369774800,1.2855,1.2977,1.2838,1.2938,10195
1369861200,1.2937,1.3061,1.2933,1.3043,10297
1369947600,1.3044,1.3048,1.2944,1.2996,9117
1370206920,1.2991,1.3107,1.2955,1.3071,22177
1370293200,1.307,1.3101,1.3042,1.3078,14919
1370379600,1.3077,1.3115,1.3052,1.3091,22399
1370466000,1.3092,1.3299,1.3075,1.324,33209
1370552400,1.324,1.3285,1.3191,1.3218,26424
1370811720,1.3204,1.3268,1.3177,1.3256,22132
1370898000,1.3257,1.3317,1.3232,1.3314,17892
1370984400,1.3314,1.3359,1.3265,1.3338,24972
1371070800,1.3338,1.3389,1.3278,1.3366,21972
1371157200,1.3365,1.3373,1.3294,1.3346,11275
1371416520,1.3349,1.3381,1.3318,1.3361,9264
1371502800,1.3362,1.3415,1.3325,1.3386,18126
1371589200,1.3387,1.3413,1.3263,1.3287,15686
1371675600,1.3286,1.33,1.3161,1.3233,19928
1371762000,1.3234,1.3254,1.3098,1.3123,13757
1372021320,1.3104,1.3144,1.3059,1.3131,14668
1372107600,1.313,1.315,1.3065,1.3079,13553
1372194000,1.308,1.3087,1.2984,1.3013,13297
1372280400,1.3012,1.3056,1.3,1.3033,10628
1372366800,1.3034,1.3103,1.2991,1.3016,11102
1372626120,1.3012,1.3071,1.3005,1.3067,9258
1372712400,1.3068,1.3078,1.2963,1.2977,10749
1372798800,1.2976,1.3032,1.2923,1.3009,12214
1372885200,1.3008,1.3023,1.2882,1.2904,11113
1372971600,1.2905,1.2907,1.2806,1.2829,12142
1373230920,1.2827,1.2881,1.2811,1.2868,8405
1373317200,1.2867,1.2898,1.2755,1.2782,11944
1373403600,1.2781,1.3206,1.2764,1.3176,20380
1373490000,1.3175,1.3176,1.3006,1.3096,20818
1373576400,1.3097,1.31,1.2999,1.3068,11385
1373835720,1.3061,1.3079,1.2993,1.306,10240
1373922000,1.3061,1.3174,1.3049,1.3151,12318
1374008400,1.315,1.3178,1.3083,1.3115,13478
1374094800,1.3114,1.3125,1.3066,1.311,9650
1374181200,1.3109,1.3154,1.3089,1.3143,7972
1374440520,1.3147,1.3218,1.3144,1.3183,5696
1374526800,1.3184,1.3238,1.3163,1.3221,6157
1374613200,1.322,1.3256,1.3177,1.3195,7787
1374699600,1.3194,1.3295,1.3165,1.3281,8101
1374786000,1.328,1.3296,1.3252,1.3281,6150
1375045320,1.3286,1.3295,1.3239,1.3259,6305
1375131600,1.326,1.3301,1.3234,1.326,6496
1375218000,1.3259,1.3344,1.3209,1.3294,10713
1375304400,1.3293,1.331,1.3194,1.3212,9564
1375390800,1.3211,1.3293,1.3188,1.3284,7492
1375650120,1.3277,1.33,1.3233,1.3257,6079
1375736400,1.3258,1.3323,1.3246,1.3305,6523
1375822800,1.3306,1.3344,1.3265,1.3335,7464
1375909200,1.3336,1.34,1.3327,1.338,6516
1375995600,1.3381,1.339,1.3332,1.3344,4473
1376254920,1.3334,1.3343,1.3277,1.3291,4754
1376341200,1.3292,1.3317,1.3233,1.3261,6922
1376427600,1.3262,1.328,1.3239,1.3259,6016
1376514000,1.3258,1.3363,1.3205,1.3344,9281
1376600400,1.3345,1.338,1.3311,1.3333,6267
1376859720,1.3323,1.3374,1.3315,1.3335,6958
1376946000,1.3336,1.3452,1.3323,1.3418,8756
1377032400,1.3419,1.3426,1.3335,1.3345,9755
1377118800,1.3346,1.3373,1.3298,1.336,8638
1377205200,1.336,1.3409,1.3333,1.3385,8328
1377464520,1.3377,1.3394,1.3356,1.3373,4677
1377550800,1.3374,1.3398,1.3322,1.3391,8631
1377637200,1.3392,1.3397,1.3305,1.3341,8525
1377723600,1.3342,1.3343,1.3219,1.3238,9817
1377810000,1.3238,1.3254,1.3173,1.3216,8101
1378069320,1.3202,1.3227,1.3183,1.3189,6348
1378155600,1.319,1.3197,1.3138,1.3169,7998
1378242000,1.317,1.3217,1.3156,1.3203,7062
1378328400,1.3204,1.3223,1.311,1.3121,10759
1378414800,1.312,1.3189,1.3104,1.3175,9549
1378674120,1.3169,1.328,1.3166,1.3251,8146
1378760400,1.3252,1.3275,1.323,1.3264,8839
1378846800,1.3264,1.3324,1.3243,1.3308,7329
1378933200,1.3308,1.3324,1.3256,1.3297,8197
1379019600,1.3296,1.3321,1.3254,1.3302,7306
1379278920,1.3372,1.3385,1.3329,1.3337,6283
1379365200,1.3336,1.3369,1.3325,1.3356,5294
1379451600,1.3357,1.3542,1.3338,1.3509,10760
1379538000,1.351,1.3568,1.3509,1.3529,9009
1379624400,1.3528,1.3548,1.3497,1.3523,5896
1379883720,1.3526,1.3544,1.3479,1.3493,6439
1379970000,1.3494,1.3518,1.3464,1.3472,6899
1380056400,1.3471,1.3537,1.3461,1.352,6223
1380142800,1.3519,1.3526,1.3472,1.3486,6781
1380229200,1.3487,1.3564,1.3474,1.3521,5976
1380488520,1.3491,1.3555,1.3477,1.3522,6764
1380574800,1.3521,1.3588,1.3516,1.3524,9048
1380661200,1.3524,1.3607,1.3504,1.358,8992
1380747600,1.3579,1.3646,1.3577,1.3628,10967
1380834000,1.3627,1.3632,1.3538,1.3553,7262
1381093320,1.3571,1.3591,1.3542,1.3576,7069
1381179600,1.3575,1.3607,1.3557,1.3591,10213
1381266000,1.3591,1.3604,1.3485,1.3521,16965
1381352400,1.3521,1.3546,1.3487,1.3528,13614
1381438800,1.3527,1.3581,1.3519,1.355,11802
1381698120,1.3556,1.3597,1.3545,1.3555,8486
1381784400,1.3555,1.3571,1.3479,1.3526,15728
1381870800,1.3526,1.3567,1.3472,1.3523,16665
1381957200,1.3522,1.3681,1.3515,1.3667,18326
1382043600,1.3668,1.3704,1.3659,1.3684,11360
1382302920,1.3684,1.3688,1.3651,1.3675,9351
1382389200,1.3675,1.3792,1.3662,1.3777,12869
1382475600,1.3778,1.3793,1.3741,1.3775,14111
1382562000,1.3775,1.3825,1.3764,1.3797,15067
1382648400,1.3798,1.3832,1.3774,1.3807,13855
1382907720,1.3804,1.3817,1.3775,1.3788,10949
1382994000,1.3787,1.3813,1.3736,1.3742,16294
1383080400,1.3742,1.3785,1.3695,1.3723,18580
1383166800,1.3723,1.3738,1.3575,1.3578,20231
1383253200,1.3579,1.3581,1.348,1.3487,16368
1383516120,1.3491,1.3524,1.3441,1.3515,11930
1383602400,1.3514,1.3522,1.3449,1.3472,7384
1383688800,1.3471,1.3547,1.3467,1.3517,6994
1383775200,1.3516,1.3529,1.3295,1.3409,13998
1383861600,1.3408,1.3438,1.3318,1.3359,10479
1384120920,1.3347,1.3416,1.3346,1.3407,5501
1384207200,1.3406,1.3456,1.3359,1.3438,8834
1384293600,1.3438,1.3498,1.339,1.3484,9288
1384380000,1.3483,1.3494,1.3418,1.3445,8623
1384466400,1.3446,1.3505,1.3432,1.349,6102
1384725720,1.3482,1.3542,1.3474,1.35016,11053
1384812000,1.35017,1.35793,1.34878,1.35642,46927
1384898400,1.35635,1.35642,1.34153,1.34302,51432
1384984800,1.34303,1.34864,1.33994,1.34712,52610
1385071200,1.34711,1.35568,1.34622,1.35564,37871
1385330520,1.35512,1.35564,1.34903,1.35335,33946
1385416800,1.35334,1.35749,1.35212,1.35671,37954
1385503200,1.35672,1.36127,1.35578,1.35731,41005
1385589600,1.35732,1.36182,1.35636,1.36024,101428
1385676000,1.36024,1.36217,1.35801,1.35907,124052
1385935320,1.35847,1.36158,1.3526,1.35416,121762
1386021600,1.35417,1.36138,1.35244,1.35917,119382
1386108000,1.35917,1.36054,1.35283,1.35851,153133
1386194400,1.35851,1.36774,1.35432,1.36686,201235
1386280800,1.36687,1.37061,1.36184,1.37047,163183
1386540120,1.37066,1.37459,1.36945,1.37368,94211
1386626400,1.37367,1.3795,1.37342,1.37641,113854
1386712800,1.37642,1.38108,1.37405,1.3785,104061
1386799200,1.37849,1.38032,1.37376,1.37495,135456
1386885600,1.37495,1.37692,1.37089,1.37421,100604
1387144920,1.37378,1.37987,1.37362,1.37606,109084
1387231200,1.37604,1.37823,1.37229,1.37691,104693
1387317600,1.37692,1.38119,1.3668,1.36824,179153
1387404000,1.36824,1.36939,1.36494,1.36555,132327
1387490400,1.36556,1.37093,1.36249,1.36722,129121
1387749720,1.36773,1.37167,1.36726,1.3697,80144
1387836000,1.3697,1.3698,1.3655,1.36793,57354
1387922400,1.36785,1.36828,1.36635,1.36679,1217
1388008800,1.36679,1.37017,1.3665,1.36942,53551
1388095200,1.36941,1.38934,1.3692,1.3746,151596
1388354520,1.3751,1.38191,1.37282,1.38078,108820
1388440800,1.38079,1.38125,1.37441,1.37582,83428
1388527200,1.37523,1.3772,1.37398,1.37632,2258
1388613600,1.37624,1.3775,1.36295,1.36652,146965
1388700000,1.36652,1.36717,1.35823,1.35888,134537
1388959320,1.35953,1.36533,1.35714,1.36291,132951
1389045600,1.36296,1.36563,1.35965,1.3617,110123
1389132000,1.3617,1.36351,1.35533,1.35712,130793
1389218400,1.35712,1.36333,1.35477,1.36061,140751
1389304800,1.36061,1.36872,1.3565,1.36685,135987
1389564120,1.36719,1.36848,1.36374,1.36686,87041
1389650400,1.36686,1.36993,1.36491,1.3667,92749
1389736800,1.36668,1.36733,1.35812,1.35992,111120
1389823200,1.35993,1.36496,1.35832,1.36153,134371
1389909600,1.36153,1.36211,1.3517,1.35403,110334
1390168920,1.3527,1.35679,1.35075,1.35457,120571
1390255200,1.35456,1.35691,1.35161,1.35571,175290
1390341600,1.35571,1.35829,1.35345,1.3544,151035
1390428000,1.3544,1.36985,1.35303,1.36879,156852
1390514400,1.3688,1.37393,1.36625,1.36764,143147
1390773720,1.36865,1.37167,1.36531,1.36739,153473
1390860000,1.36739,1.36885,1.36289,1.36539,155208
1390946400,1.36539,1.36846,1.3603,1.36572,254940
1391032800,1.36572,1.36624,1.35431,1.3557,223525
1391119200,1.35571,1.35734,1.3479,1.34866,259472
1391378520,1.34869,1.35356,1.34767,1.35221,198989
1391464800,1.35221,1.35385,1.34933,1.35155,172546
1391551200,1.35154,1.35556,1.34985,1.35336,198929
1391637600,1.35335,1.3619,1.34834,1.35916,234103
1391724000,1.35916,1.36429,1.35517,1.36349,184699
1391983320,1.36183,1.36514,1.36183,1.36447,110836
1392069600,1.36448,1.3683,1.36294,1.36365,182150
1392156000,1.36367,1.36526,1.35622,1.35876,178332
1392242400,1.35875,1.36917,1.35854,1.3676,82580
1392328800,1.3676,1.37146,1.36735,1.36922,72758
1392588120,1.37082,1.3724,1.36919,1.37071,50503
1392674400,1.37065,1.37701,1.36944,1.37581,70590
1392760800,1.37581,1.37729,1.37243,1.37325,57487
1392847200,1.37344,1.37623,1.36859,1.3718,77648
1392933600,1.37167,1.37583,1.37022,1.37375,63785
1393192920,1.37307,1.3771,1.37082,1.37346,60798
1393279200,1.37347,1.37669,1.37156,1.37448,66584
1393365600,1.37442,1.3757,1.36616,1.36863,77990
1393452000,1.36852,1.37265,1.3643,1.37103,76669
1393538400,1.37079,1.38248,1.36943,1.3802,88685
1393797720,1.37581,1.37926,1.37263,1.37335,61877
1393884000,1.37349,1.37816,1.37209,1.37425,56585
1393970400,1.37412,1.37492,1.37073,1.37322,54503
1394056800,1.37335,1.3873,1.37212,1.386,72496
1394143200,1.38601,1.39151,1.38519,1.3877,63000
1394398920,1.38749,1.38978,1.38615,1.38758,44631
1394485200,1.38755,1.38789,1.38336,1.38588,48205
1394571600,1.38583,1.39143,1.38432,1.39018,52070
1394658000,1.39023,1.39669,1.38454,1.38668,77892
1394744400,1.38664,1.39365,1.38476,1.39082,70918
1395003720,1.39036,1.39476,1.3879,1.39211,49083
1395090000,1.39215,1.39428,1.38797,1.39331,56128
1395176400,1.39331,1.39341,1.38094,1.38319,63001
1395262800,1.38311,1.38449,1.37491,1.37778,67692
1395349200,1.37778,1.38107,1.37656,1.3791,48595
1395608520,1.37971,1.38759,1.37602,1.38384,53953
1395694800,1.38377,1.38471,1.37492,1.3826,67922
1395781200,1.38244,1.38276,1.37764,1.37771,57324
1395867600,1.37765,1.37968,1.37284,1.37395,64392
1395954000,1.37391,1.3773,1.37045,1.37522,56794
1396213320,1.37619,1.38085,1.37228,1.37676,63862
1396299600,1.37668,1.38153,1.37668,1.37923,50563
1396386000,1.37923,1.38203,1.37532,1.37664,47475
1396472400,1.37652,1.38062,1.3698,1.37191,66263
1396558800,1.37196,1.37311,1.36725,1.37032,62952
1396818120,1.36986,1.37484,1.36963,1.37404,39496
1396904400,1.37412,1.38114,1.37373,1.37966,53546
1396990800,1.37951,1.38622,1.37798,1.38543,56657
1397077200,1.3854,1.3899,1.38359,1.38856,56114
1397163600,1.38849,1.39057,1.38634,1.38848,50720
1397422920,1.38425,1.3863,1.38081,1.38206,55157
1397509200,1.38184,1.38332,1.37901,1.38138,51228
1397595600,1.38125,1.38511,1.38034,1.3815,49979
