,80,90,100,110,120,130
15,0.3263015294538128,0.4929401973390562,0.4929401973390562,0.6460021247448348,0.6460021247448348,0.6460021247448348
20,0.3511555985588658,0.5209169718585414,0.5209169718585414,0.5209169718585414,0.5209169718585414,0.5209169718585414
25,0.5677389804165317,0.5677389804165317,0.5444980449073147,0.5444980449073147,0.5444980449073147,0.5444980449073147
30,0.5444980449073147,0.5444980449073147,0.5444980449073147,0.5444980449073147,0.5444980449073147,0.5444980449073147
35,0.8300877490131319,0.8300877490131319,0.8300877490131319,0.8300877490131319,0.8300877490131319,0.8300877490131319
40,0.7993167614015729,0.7993167614015729,0.7993167614015729,0.7993167614015729,0.777791517976757,0.777791517976757
45,0.7445212765181988,0.7445212765181988,0.7236515519970014,0.7236515519970014,0.6817465626839467,0.6817465626839467
50,1.0339259258266096,1.009594050750117,1.009594050750117,0.9607372982802259,1.374426130569564,1.374426130569564
