,97,107,117,127,137,147,157,167
61,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694
66,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694,-0.017584805111455694
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
