,100,110,120,130,140,150,160
15,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597
20,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597
25,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597
30,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597
35,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597
40,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597,2.4667907437435597
