,100,110,120,130,140,150,160,170,180
15,0.3942618677482106,0.3942618677482106,0.3942618677482106,0.3942618677482106,0.3942618677482106,0.3942618677482106,0.3942618677482106,0.3942618677482106,0.3942618677482106
20,0.02809081697929088,0.02809081697929088,0.02809081697929088,0.02809081697929088,0.02809081697929088,0.02809081697929088,0.02809081697929088,0.02809081697929088,0.02809081697929088
25,0.05413249221739087,0.05413249221739087,0.05413249221739087,0.05413249221739087,0.05413249221739087,0.05413249221739087,0.05413249221739087,0.05413249221739087,0.05413249221739087
30,-0.03727014209343218,-0.03727014209343218,-0.03727014209343218,-0.03727014209343218,-0.03727014209343218,-0.03727014209343218,-0.03727014209343218,-0.03727014209343218,-0.03727014209343218
